"","OBJECTID","HUC12","HUC_STATE_NAME","HUC_STATE_ABBR","HUC_Region","HUC_RESERVE","Core_Edge_ratio","Perc_IC","Perc_Natural","Perc_Ag","Erodibility_Factor","MEAN_Marsh_Tidal_Range","Perc_Hardened_Shoreline","Shoreline_Sinuosity","Wetland_Connectedness","Pct_MUC_below_MHHW","Pct_MUC_below_MTL","UnvegVegEdge_ratio","AVG_migration_ratio","Acres","Shape_Length","Shape_Area","Core_Edge_ratio_Quantile","Perc_IC_Quantile","Perc_Natural_Quantile","Perc_Ag_Quantile","Erodibility_Factor_Quantile","MEAN_Marsh_Tidal_Range_Quantile","Perc_Hardened_Shoreline_Quantile","Shoreline_Sinuosity_Quantile","Wetland_Connectedness_Quantile","Pct_MUC_below_MHHW_Quantile","Pct_MUC_below_MTL_Quantile","UnvegVegEdge_ratio_Quantile","AVG_migration_ratio_Quantile","QuantileScoreSum","CurrentConditionSum","VulnerabilitySum","AdaptiveCapacitySum","CurrentConditionSum_Quantile","VulnerabilitySum_Quantile","AdaptiveCapacitySum_Quantile","QuantileScoreSum_Quantile","ConditionCategory","VulnerabilityCategory","AdaptiveCapacityCategory","ManagementCategory"
"1476",1476,80902010206,"Louisiana","LA","Gulf of Mexico","",1.7472365,2.0616047,92.8512802,0.1417511,0.366882716,0.17395779,0,0,29.41176471,0.123454112,0.074853547,0.441456334,0.531645283,40040.43429,87297.97241,162037888.6,9,-5,8,-4,-10,1,-1,10,4,-2,-3,-1,7,20,7,-14,26,10,-7,10,10,"High","High","High","High-High-High"
"1477",1477,80902010302,"Louisiana","LA","Gulf of Mexico","",0.3490762,0.637876,97.2763214,0,0.345968992,0.174000005,0,0,71.42857143,0.264305177,0.223433243,0.517834693,0.753146039,24454.53728,78390.4397,98964001.26,5,-3,9,-1,-10,2,-1,10,9,-4,-7,-1,8,24,9,-19,34,10,-10,10,10,"High","High","High","High-High-High"
"1478",1478,80902010303,"Louisiana","LA","Gulf of Mexico","",1.6578645,2.6047287,90.2827682,0.4997433,0.341509434,0.166849431,0,0,55.81395349,0.042865891,0.010410288,1.870521387,0.173595281,47174.09652,69037.41116,190906795.5,9,-5,8,-4,-10,1,-1,10,8,-2,-2,-5,4,14,3,-13,24,9,-7,9,9,"High","High","High","High-High-High"
"1479",1479,80902010304,"Louisiana","LA","Gulf of Mexico","",1.7189996,2.2134902,89.4091873,0.1590212,0.324722838,0.156876364,0,0,66.94214876,0.084927927,0.049734469,3.013436915,0.141645193,91498.76056,98684.22679,370282346.8,9,-5,8,-4,-10,1,-1,10,9,-2,-3,-7,4,12,1,-14,26,8,-7,10,9,"High","High","High","High-High-High"
"1480",1480,80902010305,"Louisiana","LA","Gulf of Mexico","",1.4535511,1.5565296,93.3719406,0.406986,0.285146727,0.154250492,0,0,69.04761905,0.108223912,0.073807878,1.785984097,0.444463589,29136.93772,65907.00805,117913003.6,8,-4,8,-4,-9,1,-1,10,9,-2,-3,-5,7,22,3,-13,32,9,-7,10,10,"High","High","High","High-High-High"
"1481",1481,80902010306,"Louisiana","LA","Gulf of Mexico","",1.2615269,23.3659496,48.6789894,1.0031321,0.270123967,0.165512883,50.6000588,-0.849676345,16.2055336,0.297012863,0.235781865,5.891762432,0.100888479,38997.51891,70037.90883,157817359.8,8,-10,3,-5,-8,1,-10,1,3,-4,-7,-9,3,-36,-13,-18,-5,3,-9,1,1,"Low","High","Low","Low-High-Low"
"1482",1482,80902010307,"Louisiana","LA","Gulf of Mexico","",1.9679939,9.2377405,72.7347794,2.1820648,0.311525424,0.236268229,1.666625655,-0.022743622,27.7027027,0.611055234,0.453692063,5.102814049,0.080078488,19858.78576,60639.07886,80365654.68,9,-8,5,-6,-9,2,-4,10,4,-8,-9,-8,2,-20,-8,-24,12,5,-10,5,2,"Low","High","Low","Low-High-Low"
"1483",1483,80902030101,"Louisiana","LA","Gulf of Mexico","",2.3793929,7.3946004,80.9483261,1.2313547,0.194262948,0.178565541,81.76979862,0,11.71171171,0.352070618,0.254917882,2.915771525,0.087748266,66995.57485,73410.39923,271121472.3,10,-7,6,-5,-5,2,-10,10,3,-5,-8,-7,3,-15,-3,-16,4,7,-8,2,3,"High","High","Low","High-High-Low"
"1484",1484,80902030201,"Louisiana","LA","Gulf of Mexico","",0,19.6174545,39.4233742,2.9625411,0.134166667,0.39713876,92.93671673,0,0,0.68627451,0.666666667,2.469598014,0.011636687,50568.0381,68080.69787,204641589.7,1,-9,2,-6,-3,2,-10,10,1,-8,-10,-7,1,-40,-19,-19,-2,1,-10,1,1,"Low","High","Low","Low-High-Low"
"1485",1485,80902030202,"Louisiana","LA","Gulf of Mexico","",1.8245531,8.6599989,77.4895096,0.747401,0.151446541,0.258845992,6.923853694,-0.183381205,1.366742597,0.589356719,0.434963778,3.33105933,0.002709251,65440.20008,71650.0495,264827094,9,-8,6,-5,-3,2,-6,9,2,-7,-9,-8,1,-19,-6,-17,4,6,-8,2,2,"High","High","Low","High-High-Low"
"1486",1486,80902030301,"Louisiana","LA","Gulf of Mexico","",3.6781914,5.6032882,87.5918884,0.4357148,0.158017241,0.389062191,2.458890871,-0.104130986,1.8735363,0.726881946,0.417396205,7.816683147,1.7e-07,29326.81695,70812.13288,118681417.5,10,-7,7,-4,-3,2,-5,9,2,-9,-9,-9,1,-16,-3,-19,6,7,-10,3,3,"High","High","Low","High-High-Low"
"1487",1487,80902030302,"Louisiana","LA","Gulf of Mexico","",1.666449,3.7573273,85.4024658,3.6822371,0.155154394,0.405535718,8.89792549,-0.067114141,45.97701149,0.631966443,0.326313153,8.177825173,0.019335186,84524.2834,150054.518,342057639.1,9,-6,7,-6,-3,3,-7,9,6,-8,-8,-9,1,-14,-5,-16,6,6,-8,3,3,"High","High","Low","High-High-Low"
"1488",1488,80902030303,"Louisiana","LA","Gulf of Mexico","",1.9277438,30.3356113,13.6903734,4.8047342,0.152745098,0.336556524,3.068496451,-0.114484701,9.191176471,0.424901992,0.236533799,75.51045065,0.000613258,81390.70769,79849.66172,329376508.2,9,-10,1,-7,-3,2,-5,9,3,-6,-7,-10,1,-24,-17,-14,6,1,-7,3,1,"Low","High","Low","Low-High-Low"
"1489",1489,80902030501,"Louisiana","LA","Gulf of Mexico","",0.5039006,7.8905549,74.5195084,2.8371243,0.284270833,0.414290922,71.49556732,0,3.614457831,0.862514242,0.826053931,0.794020328,0.078769135,22349.41727,72014.97102,90444882.84,6,-7,5,-6,-9,3,-10,10,2,-10,-10,-2,2,-29,-4,-26,1,7,-10,1,1,"High","High","Low","High-High-Low"
"1490",1490,80902030502,"Louisiana","LA","Gulf of Mexico","",1.7881809,2.4156735,89.222374,2.641742,0.158991228,0.45848082,0.002575408,-0.020083404,12.90322581,0.790740074,0.46391915,19.0433751,0.004877598,17903.83269,44257.28817,72454240.3,9,-5,7,-6,-3,3,-2,10,3,-9,-9,-10,1,-11,-5,-18,12,6,-9,5,4,"High","High","Low","High-High-Low"
"1491",1491,80902030503,"Louisiana","LA","Gulf of Mexico","",1.8622441,6.8412442,63.080864,14.0587931,0.291409922,0.456184072,20.27252003,-0.147198835,29.23076923,0.587173397,0.309195792,1.952066233,0.041441984,26050.32169,131622.9398,105421911.6,9,-7,4,-8,-9,3,-8,9,4,-7,-8,-6,2,-24,-8,-21,5,5,-10,2,1,"Low","High","Low","Low-High-Low"
"1492",1492,80902030504,"Louisiana","LA","Gulf of Mexico","",1.3036733,3.1134911,89.0050659,0.6201112,0.149367397,0.458933437,0.028350732,-0.024562582,2.612826603,0.748384633,0.509447797,44.14367885,0.001456459,23652.9047,68218.37223,95719909.29,8,-6,7,-4,-3,3,-2,10,2,-9,-9,-10,1,-12,-5,-18,11,6,-9,5,4,"High","High","Low","High-High-Low"
"1493",1493,80902030505,"Louisiana","LA","Gulf of Mexico","",1.0252191,3.1526875,89.6793594,1.6341243,0.157158774,0.424940761,2.92298918,-0.191048339,14.52991453,0.776903067,0.473644578,4.243257464,0.007687023,16319.99446,111529.8647,66044674.4,8,-6,8,-5,-3,3,-5,9,3,-9,-9,-8,1,-14,-3,-18,6,7,-9,3,3,"High","High","Low","High-High-Low"
"1494",1494,80902030506,"Louisiana","LA","Gulf of Mexico","",1.1866149,0,100,0,0.15010327,0.458859088,0.027344116,-0.026694134,1.96969697,0.832830481,0.568499203,40.63355844,0.000419362,37355.86467,79263.26024,151173820.9,8,-1,10,-1,-3,3,-2,10,2,-9,-10,-10,1,-2,6,-19,11,9,-10,5,6,"High","High","Low","High-High-Low"
"1495",1495,80902030507,"Louisiana","LA","Gulf of Mexico","",1.4034628,0.9799618,96.3674164,0.548874,0.152688889,0.45320854,0.138411994,-0.024698025,8.333333333,0.847146584,0.627660061,8.32657493,0.004870075,14549.47301,36350.89639,58879628.29,8,-4,9,-4,-3,3,-3,10,3,-9,-10,-9,1,-8,0,-19,10,8,-10,4,4,"High","High","Low","High-High-Low"
"1496",1496,80902030508,"Louisiana","LA","Gulf of Mexico","",0.9576762,0,100,0,0.156155748,0.458384803,0.008350149,-0.046484119,0,0.88050366,0.645771878,882.2232025,4.15e-06,39972.91345,74756.85471,161764641.5,7,-1,10,-1,-3,3,-2,9,1,-10,-10,-10,1,-6,5,-20,9,9,-10,4,5,"High","High","Low","High-High-Low"
"1497",1497,80902030601,"Louisiana","LA","Gulf of Mexico","",3.4376307,0,100,0,0.168934426,0.424824098,0,-0.029497387,0,0.752281097,0.275350081,1371.553971,0,88903.47013,81074.65598,359779579.1,10,-1,10,-1,-4,3,-1,10,1,-9,-8,-10,1,2,8,-18,12,10,-9,5,7,"High","High","Low","High-High-Low"
"1498",1498,80902030602,"Louisiana","LA","Gulf of Mexico","",3.0935824,0,100,0,0.16,0.455274361,0,-0.122480789,-5.263157895,0.841312135,0.245196435,433.3318889,9.82e-06,22326.58475,51321.91809,90352482.87,10,-1,10,-1,-3,3,-1,9,1,-9,-7,-10,1,2,8,-16,10,10,-8,4,7,"High","High","Low","High-High-Low"
"1499",1499,80902030604,"Louisiana","LA","Gulf of Mexico","",2.989892,0,100,0,0.160625,0.458048724,0.021874569,-0.090509277,0,0.820799299,0.314404112,1063.829787,1.06e-05,59339.32675,106066.7081,240137735.6,10,-1,10,-1,-3,3,-2,9,1,-9,-8,-10,1,0,8,-17,9,10,-8,4,6,"High","High","Low","High-High-Low"
"1500",1500,80902030605,"Mississippi","MS","Gulf of Mexico","",1.6542449,0,99.2248077,0.7751938,0.170466321,0.427370211,0,-0.043892715,0.621118012,0.33731041,0.195126247,1425.313569,6.92e-05,204448.7456,164944.325,827374719.3,9,-1,10,-5,-4,3,-1,9,2,-5,-7,-10,1,2,3,-13,12,9,-7,5,7,"High","High","Low","High-High-Low"
"1501",1501,80902030607,"Louisiana","LA","Gulf of Mexico","",2.6509759,0,100,0,0.159842932,0.456063145,0.904811754,-0.130415437,0,0.614485166,0.264709007,95.73133957,8.64e-05,333348.5902,322986.5007,1349013883,10,-1,10,-1,-3,3,-4,9,1,-8,-8,-10,1,-2,8,-16,6,10,-8,3,6,"High","High","Low","High-High-Low"
"1502",1502,80902030608,"Louisiana","LA","Gulf of Mexico","",4.6376109,0,100,0,0.161637931,0.449139914,0.405971369,-0.08536146,17.39130435,0.703210445,0.231409518,94.78762832,9.5e-05,51105.32249,72180.61645,206815902.5,10,-1,10,-1,-3,3,-3,9,3,-8,-7,-10,1,2,8,-15,10,10,-8,4,7,"High","High","Low","High-High-Low"
"1503",1503,80902030701,"Louisiana","LA","Gulf of Mexico","",2.0054944,0.0599597,99.9213104,0,0.170769231,0.451866672,4.618172077,-0.10303571,54.38596491,0.540511868,0.213867893,5.591027519,0.027403448,121694.2158,121783.2776,492479018.8,9,-2,10,-1,-4,3,-6,9,7,-7,-7,-9,1,1,7,-15,9,10,-8,4,6,"High","High","Low","High-High-Low"
"1504",1504,80902030702,"Louisiana","LA","Gulf of Mexico","",2.1965144,5.9791503,85.2542038,0.3771778,0.173219616,0.443271925,1.108887306,-0.202876614,29.34131737,0.739813518,0.398425493,17.92744405,0.006585547,89660.32329,150010.3168,362842455.1,9,-7,7,-4,-4,3,-4,9,4,-9,-9,-10,1,-15,-5,-19,9,6,-10,4,3,"High","High","Low","High-High-Low"
"1505",1505,80902030703,"Louisiana","LA","Gulf of Mexico","",1.5688184,0,100,0,0.16469697,0.450122625,0.034388166,-0.194700033,0,0.495416018,0.270437641,472.3665564,2.04e-05,49712.44998,86574.92659,201179147.5,9,-1,10,-1,-4,3,-2,9,1,-6,-8,-10,1,1,7,-15,9,10,-8,4,6,"High","High","Low","High-High-Low"
"1506",1506,80902030704,"Louisiana","LA","Gulf of Mexico","",2.172436,3.4255152,90.0072021,1.300552,0.169120879,0.45787814,0.314363684,-0.175310975,33.84030418,0.413003404,0.223947521,50.22954904,0.003674501,28571.08064,65198.11626,115623061.2,9,-6,8,-5,-4,3,-3,9,5,-6,-7,-10,1,-6,-4,-14,12,7,-7,5,5,"High","High","Low","High-High-Low"
"1507",1507,80902030705,"Louisiana","LA","Gulf of Mexico","",2.41468,0.2567174,98.6260834,0.8080138,0.167414449,0.437613664,0.850231343,-0.177291101,47.72117962,0.345299582,0.144788204,14.89156705,0.024429284,75733.76624,82746.89331,306483678.3,10,-2,9,-5,-4,3,-4,9,7,-5,-5,-10,1,3,2,-11,12,9,-5,5,7,"High","Low","Low","High-Low-Low"
"1508",1508,80902030706,"Louisiana","LA","Gulf of Mexico","",1.2692533,1.1443486,96.447731,1.0930048,0.190251836,0.384450403,1.798529687,-0.07678044,25.94752187,0.487487794,0.233759023,9.959514573,0.027515661,88787.18476,103011.8213,359308988.9,8,-4,9,-5,-5,2,-4,9,4,-6,-7,-9,1,-8,-1,-16,9,8,-8,4,4,"High","High","Low","High-High-Low"
"1509",1509,80903010307,"Louisiana","LA","Gulf of Mexico","",0,1.8096737,94.4696579,0,0.274516129,0.358945406,86.13218723,0,-3.846153846,0.919354839,0.887096774,0.107456665,0.58673546,43591.40893,90537.03471,176408173.2,1,-5,8,-1,-8,2,-10,10,1,-10,-10,-1,7,-14,2,-26,10,9,-10,4,3,"High","High","Low","High-High-Low"
"1510",1510,80903010309,"Louisiana","LA","Gulf of Mexico","",0.0422631,1.5549663,91.9328537,4.2508225,0.248679245,0.386498389,83.83582354,-0.776381445,15.38461538,0.6875,0.34375,10.99123339,0.675229608,25473.00278,60347.73324,103085584.9,3,-4,8,-7,-7,2,-10,2,3,-8,-8,-9,8,-24,-9,-21,6,4,-10,3,1,"Low","High","Low","Low-High-Low"
"1511",1511,80903010310,"Louisiana","LA","Gulf of Mexico","",0,3.188215,91.2384109,0,0.158181818,0.360411754,15.33701341,-0.88574468,-40,0.794117647,0.794117647,11.34072295,3.418769491,30244.45594,88157.96933,122394970.8,1,-6,8,-1,-3,2,-8,1,1,-9,-10,-9,10,-17,-7,-20,10,5,-10,4,3,"Low","High","Low","Low-High-Low"
"1512",1512,80903010401,"Louisiana","LA","Gulf of Mexico","",2.00283,4.0454273,89.0199432,0.0986326,0.165064378,0.102463564,17.59702203,-0.605521663,22.02643172,0.45645619,0.371644791,5.778366144,0.015337112,33453.03334,71299.60667,135379622.8,9,-6,7,-3,-4,1,-8,5,4,-6,-9,-9,1,-21,-2,-18,-1,7,-9,1,2,"High","High","Low","High-High-Low"
"1513",1513,80903010402,"Louisiana","LA","Gulf of Mexico","",3.7711587,0.0063466,99.9783325,0,0.148942308,0.102430511,0,-0.488569707,7.894736842,0.137779466,0.114092685,3.606756754,0.158581281,41603.82502,60077.10168,168364706.5,10,-1,10,-1,-3,1,-1,6,3,-2,-4,-8,4,18,10,-8,16,10,-3,7,9,"High","Low","High","High-Low-High"
"1514",1514,80903010403,"Louisiana","LA","Gulf of Mexico","",4.7698946,0.0017539,88.1036987,11.8903141,0.155894737,0.170667775,0.781533019,-0.480671616,-1.612903226,0.257994109,0.17915321,12.38787425,0.000584243,14103.61093,40939.06609,57075288.49,10,-1,7,-8,-3,1,-4,7,1,-4,-6,-9,1,-9,-1,-12,4,8,-6,2,4,"High","High","Low","High-High-Low"
"1515",1515,80903010404,"Louisiana","LA","Gulf of Mexico","",0.108723,5.9216418,48.5881424,32.6243362,0.289035714,0.437890955,77.89742594,-0.898526037,7.207207207,0.826249068,0.768829232,0.775105773,0.103912006,42517.64191,148586.7902,172062792.2,3,-7,3,-10,-9,3,-10,1,3,-9,-10,-2,3,-43,-13,-25,-5,3,-10,1,1,"Low","High","Low","Low-High-Low"
"1516",1516,80903010405,"Louisiana","LA","Gulf of Mexico","",3.4954515,2.5413072,89.8682022,3.4236295,0.1629,0.265586947,7.589329513,-0.592648567,12.46290801,0.893891381,0.676162687,4.658742456,0.005411463,34307.39475,65223.99382,138837100.8,10,-5,8,-6,-4,2,-6,5,3,-10,-10,-8,1,-22,-1,-22,1,8,-10,1,2,"High","High","Low","High-High-Low"
"1517",1517,80903010406,"Louisiana","LA","Gulf of Mexico","",0.8484464,2.3884232,69.3233185,24.7040653,0.161725888,0.187817071,15.5825144,-0.795284399,1.136363636,0.444549988,0.400379957,1.852036027,0.000883178,26924.95111,75387.48985,108961411.3,7,-5,5,-9,-3,2,-8,2,2,-6,-9,-5,1,-29,-7,-16,-6,5,-8,1,1,"Low","High","Low","Low-High-Low"
"1518",1518,80903010407,"Louisiana","LA","Gulf of Mexico","",2.6579294,4.3471284,73.5605698,18.7171326,0.145619048,0.184200638,1.710605151,-0.324418173,17.5,0.562327655,0.3978136,15.92103168,0.0015049,29930.09542,80908.61538,121122798.9,10,-6,5,-9,-3,2,-4,8,3,-7,-9,-10,1,-20,-10,-17,7,4,-8,3,2,"Low","High","Low","Low-High-Low"
"1519",1519,80903010408,"Louisiana","LA","Gulf of Mexico","",1.6548344,2.7727952,88.5999374,1.90027,0.157713875,0.45256061,1.281939673,-0.326830714,1.446945338,0.965594153,0.81708168,20.95957108,0.000493289,35080.22466,83416.94727,141964632.4,9,-5,7,-6,-3,3,-4,8,2,-10,-10,-10,1,-19,-5,-20,6,6,-10,3,2,"High","High","Low","High-High-Low"
"1520",1520,80903010409,"Louisiana","LA","Gulf of Mexico","",2.037251,1.1228585,97.9350586,0,0.160487329,0.146195807,5.939875066,-0.491850556,6.896551724,0.553229009,0.45965648,21.49137229,0.001597772,24203.64258,76559.21413,97948666.43,9,-4,9,-1,-3,1,-6,6,2,-7,-9,-10,1,-14,3,-18,1,9,-9,1,3,"High","High","Low","High-High-Low"
"1521",1521,80903010410,"Louisiana","LA","Gulf of Mexico","",1.7166089,0,100,0,0.122857143,0.194128204,3.224541577,-0.251660478,2.409638554,0.591278195,0.407568922,91.89402781,0.000140094,39103.06929,104111.5906,158244507.1,9,-1,10,-1,-2,2,-5,8,2,-7,-9,-10,1,-4,7,-16,4,10,-8,2,5,"High","High","Low","High-High-Low"
"1522",1522,80903010411,"Louisiana","LA","Gulf of Mexico","",2.4864562,0,100,0,0.138947368,0.290775648,0.228885248,-0.306373133,-0.8,0.792583109,0.497115813,48.5880318,6.45e-05,29003.37257,73234.71671,117372484.5,10,-1,10,-1,-3,2,-3,8,1,-9,-9,-10,1,-4,8,-19,6,10,-10,3,5,"High","High","Low","High-High-Low"
"1523",1523,80903010501,"Louisiana","LA","Gulf of Mexico","",0.9897898,0,100,0,0.073059701,0.263584674,0.30140511,-0.337823297,0,0.767221723,0.572859808,48.44843875,0.000413189,28935.68629,77263.63743,117098567.9,7,-1,10,-1,-1,2,-3,8,1,-9,-10,-10,1,-6,5,-18,6,9,-9,3,5,"High","High","Low","High-High-Low"
"1524",1524,80903010502,"Louisiana","LA","Gulf of Mexico","",2.0021317,0,100,0,0.051182796,0.270462603,0.003312931,-0.088528437,0,0.539481779,0.401387829,137.4853922,4.77e-05,13664.65567,58431.94177,55298899.55,9,-1,10,-1,-1,2,-2,9,1,-7,-9,-10,1,1,7,-15,9,10,-8,4,6,"High","High","Low","High-High-Low"
"1525",1525,80903010503,"Louisiana","LA","Gulf of Mexico","",1.2421786,0.1065882,99.5494461,0.0866469,0.092708114,0.307905318,0.010761952,-0.173644798,2.005730659,0.613425898,0.454630829,67.66952909,0.000875039,41288.01546,121657.0009,167086670.5,8,-2,10,-3,-2,2,-2,9,2,-8,-9,-10,1,-4,3,-17,10,9,-8,4,5,"High","High","Low","High-High-Low"
"1526",1526,80903010504,"Louisiana","LA","Gulf of Mexico","",1.1712008,11.1464357,73.0151443,1.0113935,0.058358531,0.30229132,1.030091915,-0.172765662,-1.785714286,0.735029683,0.549655125,57.77408024,0.000316492,22722.90466,57829.72348,91956332.67,8,-8,5,-5,-1,2,-4,9,1,-9,-10,-10,1,-22,-10,-18,6,4,-9,3,2,"Low","High","Low","Low-High-Low"
"1527",1527,80903010505,"Louisiana","LA","Gulf of Mexico","",0.9580365,40.8367538,34.0453186,2.6659546,0.165902439,0.410836365,10.51485569,-0.165596283,10.3030303,0.659240486,0.399051629,25.73360062,0.021163471,32368.85503,66669.97955,130992108.9,7,-10,2,-6,-4,3,-7,9,3,-8,-9,-10,1,-32,-17,-18,4,1,-9,2,1,"Low","High","Low","Low-High-Low"
"1528",1528,80903010506,"Louisiana","LA","Gulf of Mexico","",0.714725,21.9732685,54.165657,0.2238537,0.097157623,0.362800839,0.949706195,-0.038370938,0.484652666,0.814356507,0.559350277,357.7305573,0.000236655,53843.04146,72827.13257,217895058.1,7,-9,3,-4,-2,2,-4,9,2,-9,-10,-10,1,-25,-13,-19,7,3,-10,3,1,"Low","High","Low","Low-High-Low"
"1529",1529,80903010507,"Louisiana","LA","Gulf of Mexico","",0.5965824,34.6785965,24.1211567,0.1972879,0.152162162,0.322359671,20.0250652,-0.445878091,10.23255814,0.720822893,0.538045628,19.62342645,0.016308044,49590.12546,94024.01443,200684117.7,6,-10,1,-4,-3,2,-8,7,3,-8,-10,-10,1,-36,-17,-19,0,1,-10,1,1,"Low","High","Low","Low-High-Low"
"1530",1530,80903010508,"Louisiana","LA","Gulf of Mexico","",0.8940329,17.3983631,39.1197929,17.149353,0.158529412,0.350472606,4.141909738,-0.126150128,2.325581395,0.755454742,0.52970404,110.3326529,0.003307812,22988.37433,52635.77755,93030650.3,7,-9,2,-9,-3,2,-5,9,2,-9,-10,-10,1,-34,-19,-20,6,1,-10,3,1,"Low","High","Low","Low-High-Low"
"1531",1531,80903010509,"Louisiana","LA","Gulf of Mexico","",0.5188395,0,100,0,0.167926829,0.354410588,0.278938126,-0.573703563,5.46875,0.847368421,0.693177388,66.83464441,0.00775858,61519.04352,128365.7436,248958736.4,6,-1,10,-1,-4,2,-3,5,2,-9,-10,-10,1,-12,4,-21,4,9,-10,2,4,"High","High","Low","High-High-Low"
"1532",1532,80903010510,"Louisiana","LA","Gulf of Mexico","",0.1213968,12.3887224,36.4588509,22.3767452,0.277137546,0.400195948,52.44022279,-0.398251369,29.74137931,0.627758705,0.608141246,1.369416921,0.138490429,9595.544549,56822.62009,38831791.08,3,-8,2,-9,-8,3,-10,7,5,-8,-10,-4,4,-34,-16,-23,5,1,-10,2,1,"Low","High","Low","Low-High-Low"
"1533",1533,80903010511,"Louisiana","LA","Gulf of Mexico","",2.4143646,3.3923116,89.9632187,0.3217537,0.151424447,0.37525305,0.268190567,-0.082224649,0.650759219,0.820678685,0.507365275,38.70043925,8.06e-05,36644.53752,83162.67621,148295182,10,-6,8,-4,-3,2,-3,9,2,-9,-9,-10,1,-12,-2,-19,8,7,-10,3,4,"High","High","Low","High-High-Low"
"1534",1534,80903010512,"Louisiana","LA","Gulf of Mexico","",2.6992807,4.9280133,66.8242264,1.8686893,0.16239777,0.383018924,0.246772597,-0.087686891,1.142857143,0.850829375,0.510252101,38.46479317,7.6e-05,22740.39613,59325.47728,92027118.13,10,-6,4,-6,-4,2,-3,9,2,-10,-10,-10,1,-22,-8,-22,8,5,-10,3,2,"Low","High","Low","Low-High-Low"
"1535",1535,80903010601,"Louisiana","LA","Gulf of Mexico","",1.7835858,4.2996445,84.8523178,3.4486604,0.16854251,0.396446205,0.20518485,-0.053330915,-0.540540541,0.84899893,0.583199603,30.55104928,0.001594128,19475.85396,51038.04901,78815984.68,9,-6,7,-6,-4,2,-3,9,1,-9,-10,-10,1,-20,-6,-21,8,6,-10,3,2,"High","High","Low","High-High-Low"
"1536",1536,80903010602,"Louisiana","LA","Gulf of Mexico","",0.3930714,0.0299092,99.8978882,0,0.170675325,0.372176881,0.309306176,-0.027536967,3.140096618,0.875374075,0.709324303,107.4875852,0.001078873,61168.18552,69667.6631,247538864.4,5,-2,10,-1,-4,2,-3,10,2,-10,-10,-10,1,-10,2,-22,10,9,-10,4,4,"High","High","Low","High-High-Low"
"1537",1537,80903010603,"Louisiana","LA","Gulf of Mexico","",0.3265763,2.3442883,91.5354919,0.4607897,0.169048338,0.418904287,1.522424321,-0.052539652,0,0.945538681,0.809326056,364.9235485,0.000284249,33608.50241,57847.85915,136008783.8,5,-5,8,-4,-4,3,-4,9,1,-10,-10,-10,1,-21,-6,-21,6,6,-10,3,2,"High","High","Low","High-High-Low"
"1538",1538,80903010604,"Louisiana","LA","Gulf of Mexico","",0.1077031,14.9355574,37.2790146,17.2724895,0.352532189,0.308102458,62.59124676,-0.649257351,17.72151899,0.60443996,0.569122099,2.073045843,0.022749546,9883.08834,66456.60067,39995439.52,3,-9,2,-9,-10,2,-10,4,3,-7,-10,-6,1,-50,-19,-25,-6,1,-10,1,1,"Low","High","Low","Low-High-Low"
"1539",1539,80903010605,"Louisiana","LA","Gulf of Mexico","",2.1124272,1.4734523,93.936821,1.1975349,0.160777126,0.327561861,0.09410723,-0.081897655,11.5942029,0.472925539,0.329292835,5.356731537,0.009250334,18486.79711,40636.8526,74813413.6,9,-4,8,-5,-3,2,-3,9,3,-6,-8,-9,1,-6,-1,-15,10,8,-8,4,5,"High","High","Low","High-High-Low"
"1540",1540,80903010606,"Louisiana","LA","Gulf of Mexico","",0.7726919,2.3946621,95.5688171,0,0.191329268,0.409142677,0.123083948,-0.064132888,8.011869436,0.806465074,0.583846944,20.00940442,0.002466101,16193.3234,43063.47648,65532054.81,7,-5,9,-1,-5,3,-3,9,3,-9,-10,-10,1,-12,0,-21,10,8,-10,4,4,"High","High","Low","High-High-Low"
"1541",1541,80903010607,"Louisiana","LA","Gulf of Mexico","",1.4360403,6.0160017,88.2965622,0.0510167,0.166310935,0.378467703,0.565628682,-0.1022694,3.910614525,0.690468721,0.53196963,14.56023716,0.002460555,52359.16012,78190.8536,211890003.4,8,-7,7,-3,-4,2,-3,9,2,-8,-10,-10,1,-16,-5,-20,8,6,-10,3,3,"High","High","Low","High-High-Low"
"1542",1542,80903020203,"Louisiana","LA","Gulf of Mexico","",0,0,100,0,0.13537037,0.546219302,0,-0.901389926,-20,0.85106383,0.14893617,0.566666661,4.142953118,33322.28028,72583.36416,134850484,1,-1,10,-1,-3,4,-1,1,1,-10,-5,-2,10,14,7,-14,20,10,-7,8,9,"High","High","High","High-High-High"
"1543",1543,80903020204,"Louisiana","LA","Gulf of Mexico","",0.6486063,0,100,0,0.140582524,0.402674328,0,-0.581768347,0,0.963302752,0.60280626,0.671942761,0.824367361,28659.08451,50088.13788,115979200.2,6,-1,10,-1,-3,3,-1,5,1,-10,-10,-2,8,12,12,-20,20,10,-10,8,9,"High","High","High","High-High-High"
"1544",1544,80903020206,"Louisiana","LA","Gulf of Mexico","",5.0069008,0,99.9499588,0.0500409,0.146373626,0.365095916,0,-0.515081493,7.407407407,0.89096,0.34504,3.098901439,0.487016956,36092.0888,59822.38827,146059501.4,10,-1,10,-3,-3,2,-1,6,3,-10,-8,-7,7,12,9,-19,22,10,-10,9,9,"High","High","High","High-High-High"
